# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 220, mean observations per image: 0
120 -0.6150253454 0.7880579291 0.02396490674 0.01158482394 -1.085996026 -1.09608072 -3.251238957 5 right_fisheye_image/00023.jpg

121 0.4207434826 0.550552189 0.5730320122 -0.4376088688 3.249844739 -0.08327981973 1.226945816 1 back_fisheye_image/00024.jpg

122 -0.5241993686 0.1259331518 0.8145520149 -0.2141515309 1.013414576 1.874627956 -3.197151705 2 frontleft_fisheye_image/00024.jpg

123 -0.5114612927 -0.168833563 0.8070597652 0.241985763 0.9970657597 3.764000226 0.2673659495 3 frontright_fisheye_image/00024.jpg

124 0.610978936 0.7912605886 0.0206420323 -0.01361349324 -1.614459957 -0.5572837747 3.148871959 4 left_fisheye_image/00024.jpg

125 -0.6172719143 0.7863279397 0.02181818912 0.0137011555 -1.643355184 -1.077134873 -3.247159768 5 right_fisheye_image/00024.jpg

126 0.4200267394 0.5494955036 0.5734023947 -0.4391377045 3.245932467 -0.2459608625 1.806983561 1 back_fisheye_image/00025.jpg

127 -0.5228766961 0.1252939967 0.8158920355 -0.2126536185 1.2842931 1.596740146 -3.658502042 2 frontleft_fisheye_image/00025.jpg

128 -0.5102863749 -0.1684495491 0.8073618699 0.243719872 1.288348679 4.072267317 -0.2226077493 3 frontright_fisheye_image/00025.jpg

129 0.6135764418 0.7892741836 0.02049286301 -0.01225788054 -2.215446174 -0.5360891602 3.151090795 4 left_fisheye_image/00025.jpg

130 -0.6143892926 0.788583616 0.02190277831 0.01348873696 -2.231938923 -1.10889705 -3.243384081 5 right_fisheye_image/00025.jpg

131 0.4219929665 0.5484016679 0.5726182541 -0.4396429028 3.248294416 -0.38792213 2.428967289 1 back_fisheye_image/00026.jpg

132 -0.52084403 0.1248541469 0.8171766106 -0.2129678979 1.550644008 1.328776945 -4.112775733 2 frontleft_fisheye_image/00026.jpg

133 -0.5083852826 -0.1691646573 0.8086139698 0.2430456149 1.539582976 4.360821323 -0.6717005279 3 frontright_fisheye_image/00026.jpg

134 0.6140227497 0.7889457716 0.01863588858 -0.01390453301 -2.864078551 -0.5254340185 3.152076604 4 left_fisheye_image/00026.jpg

135 -0.6159936072 0.7873451152 0.02333245567 0.009754079258 -2.895522642 -1.119651885 -3.235355588 5 right_fisheye_image/00026.jpg

136 0.4214391766 0.5487342345 0.5727134409 -0.4396351611 3.251026367 -0.5483355907 2.992387927 1 back_fisheye_image/00027.jpg

137 -0.5202713945 0.1264240565 0.8175232504 -0.2121093328 1.833524826 1.022519075 -4.614399063 2 frontleft_fisheye_image/00027.jpg

138 -0.5064729705 -0.1666164379 0.8100199951 0.2441141132 1.849000615 4.670118104 -1.176183474 3 frontright_fisheye_image/00027.jpg

139 0.6135358774 0.7893302281 0.01675861676 -0.01583246287 -3.47125535 -0.5122238946 3.157424847 4 left_fisheye_image/00027.jpg

140 -0.6160778996 0.7872538375 0.02408711273 0.009961323797 -3.496777962 -1.132189724 -3.243828782 5 right_fisheye_image/00027.jpg

141 0.423371241 0.5481784326 0.5731191931 -0.4379401659 3.236338795 -0.7009161426 3.613842054 1 back_fisheye_image/00028.jpg

142 -0.5189116935 0.1253662352 0.8180636088 -0.2139763852 2.106367596 0.7256558243 -5.096071549 2 frontleft_fisheye_image/00028.jpg

143 -0.5065550636 -0.1671846155 0.8098881193 0.2439928401 2.114372328 4.967542985 -1.648534127 3 frontright_fisheye_image/00028.jpg

